user_id,timestamp,event_type,device,location,traffic_source,product_id
U09472,2026-07-24 17:34:47.901705,visit,mobile,US,organic_search,P001
U28238,2026-07-24 17:35:25.003032,add_to_cart,tablet,US,organic_search,P008
U02204,2026-07-24 17:36:55.851509,add_to_cart,desktop,UK,organic_search,P006
U10327,2026-07-24 17:37:05.901705,add_to_cart,tablet,Germany,organic_search,P002
U28238,2026-07-24 17:37:26.003032,purchase,tablet,US,organic_search,P008
U18316,2026-07-24 17:37:49.948687,visit,mobile,India,paid_ads,P005
U14701,2026-07-24 17:38:03.933062,visit,mobile,UK,organic_search,P006
U19876,2026-07-24 17:38:08.964307,visit,mobile,US,organic_search,P004
U20306,2026-07-24 17:38:53.964307,visit,mobile,UK,organic_search,P005
U24926,2026-07-24 17:39:51.994586,visit,mobile,US,organic_search,P007
U20306,2026-07-24 17:40:21.964307,signup,mobile,UK,organic_search,P005
U26793,2026-07-24 17:41:32.003032,visit,desktop,US,organic_search,P001
U26793,2026-07-24 17:42:05.003032,signup,desktop,US,organic_search,P001
U19246,2026-07-24 17:42:19.948687,visit,mobile,UK,paid_ads,P002
U19246,2026-07-24 17:44:40.948687,signup,mobile,UK,paid_ads,P002
U03850,2026-07-24 17:45:28.869374,visit,tablet,US,organic_search,P002
U01717,2026-07-24 17:45:42.851509,visit,mobile,India,organic_search,P005
U10327,2026-07-24 17:45:47.901705,purchase,tablet,Germany,organic_search,P002
U27173,2026-07-24 17:46:28.003032,visit,mobile,US,organic_search,P005
U26793,2026-07-24 17:48:26.003032,add_to_cart,desktop,US,organic_search,P001
U13589,2026-07-24 17:49:21.917437,visit,desktop,Germany,paid_ads,P003
U03850,2026-07-24 17:49:41.869374,signup,tablet,US,organic_search,P002
U26793,2026-07-24 17:50:35.003032,purchase,desktop,US,organic_search,P001
U13589,2026-07-24 17:50:37.917437,signup,desktop,Germany,paid_ads,P003
U09946,2026-07-24 17:50:48.901705,visit,desktop,Germany,paid_ads,P004
U29174,2026-07-24 17:52:25.018763,visit,mobile,India,organic_search,P008
U10672,2026-07-24 17:52:35.901705,visit,mobile,UK,social_media,P005
U08128,2026-07-24 17:53:27.886600,visit,desktop,India,organic_search,P002
U10046,2026-07-24 17:53:43.901705,visit,desktop,US,social_media,P001
U19490,2026-07-24 17:55:10.948687,visit,tablet,Germany,organic_search,P007
U05049,2026-07-24 17:55:45.875847,visit,mobile,India,organic_search,P004
U05049,2026-07-24 17:57:52.875847,signup,mobile,India,organic_search,P004
U03850,2026-07-24 17:57:56.869374,add_to_cart,tablet,US,organic_search,P002
U19490,2026-07-24 17:58:14.948687,signup,tablet,Germany,organic_search,P007
U16769,2026-07-24 18:00:06.933062,visit,mobile,India,organic_search,P005
U18915,2026-07-24 18:00:52.948687,visit,desktop,UK,paid_ads,P008
U01741,2026-07-24 18:01:40.851509,visit,mobile,US,organic_search,P003
U03123,2026-07-24 18:04:10.851509,visit,desktop,US,organic_search,P003
U18915,2026-07-24 18:04:40.948687,signup,desktop,UK,paid_ads,P008
U24577,2026-07-24 18:04:44.992607,visit,mobile,India,organic_search,P005
U03123,2026-07-24 18:06:21.851509,signup,desktop,US,organic_search,P003
U13339,2026-07-24 18:06:41.917437,visit,mobile,US,social_media,P006
U23256,2026-07-24 18:06:41.983944,visit,mobile,UK,organic_search,P003
U21494,2026-07-24 18:06:58.964307,visit,desktop,US,paid_ads,P006
U07573,2026-07-24 18:07:09.886600,visit,desktop,US,organic_search,P001
U24589,2026-07-24 18:08:11.992607,visit,mobile,Germany,social_media,P001
U23256,2026-07-24 18:08:32.983944,signup,mobile,UK,organic_search,P003
U03850,2026-07-24 18:08:37.869374,purchase,tablet,US,organic_search,P002
U24589,2026-07-24 18:09:04.992607,signup,mobile,Germany,social_media,P001
U01843,2026-07-24 18:09:20.851509,visit,desktop,Germany,organic_search,P006
U27875,2026-07-24 18:10:09.003032,visit,mobile,US,organic_search,P001
U21494,2026-07-24 18:10:31.964307,signup,desktop,US,paid_ads,P006
U14558,2026-07-24 18:11:54.917437,visit,desktop,UK,paid_ads,P007
U18915,2026-07-24 18:11:54.948687,add_to_cart,desktop,UK,paid_ads,P008
U24589,2026-07-24 18:12:40.992607,add_to_cart,mobile,Germany,social_media,P001
U08141,2026-07-24 18:12:51.886600,visit,mobile,US,organic_search,P004
U15145,2026-07-24 18:13:51.933062,visit,mobile,UK,social_media,P006
U18915,2026-07-24 18:13:59.948687,purchase,desktop,UK,paid_ads,P008
U28448,2026-07-24 18:14:01.003032,visit,mobile,India,social_media,P007
U21494,2026-07-24 18:14:40.964307,add_to_cart,desktop,US,paid_ads,P006
U14558,2026-07-24 18:15:29.917437,signup,desktop,UK,paid_ads,P007
U21494,2026-07-24 18:16:25.964307,purchase,desktop,US,paid_ads,P006
U00934,2026-07-24 18:19:51.851509,visit,desktop,India,organic_search,P005
U15866,2026-07-24 18:20:06.933062,visit,tablet,US,paid_ads,P005
U14182,2026-07-24 18:22:01.917437,visit,desktop,India,paid_ads,P008
U26536,2026-07-24 18:22:11.003032,visit,mobile,India,organic_search,P006
U19282,2026-07-24 18:22:28.948687,visit,mobile,India,paid_ads,P005
U18769,2026-07-24 18:22:57.948687,visit,desktop,Germany,organic_search,P001
U03355,2026-07-24 18:23:57.851509,visit,tablet,Germany,paid_ads,P001
U10640,2026-07-24 18:24:02.901705,visit,desktop,India,paid_ads,P003
U14182,2026-07-24 18:24:03.917437,signup,desktop,India,paid_ads,P008
U27145,2026-07-24 18:24:07.003032,visit,desktop,India,organic_search,P005
U03245,2026-07-24 18:24:11.851509,visit,mobile,India,paid_ads,P003
U18769,2026-07-24 18:24:23.948687,signup,desktop,Germany,organic_search,P001
U15866,2026-07-24 18:24:38.933062,signup,tablet,US,paid_ads,P005
U26536,2026-07-24 18:24:51.003032,signup,mobile,India,organic_search,P006
U10640,2026-07-24 18:25:25.901705,signup,desktop,India,paid_ads,P003
U03355,2026-07-24 18:26:00.851509,signup,tablet,Germany,paid_ads,P001
U27145,2026-07-24 18:26:33.003032,signup,desktop,India,organic_search,P005
U18769,2026-07-24 18:29:38.948687,add_to_cart,desktop,Germany,organic_search,P001
U19289,2026-07-24 18:30:36.948687,visit,mobile,Germany,social_media,P006
U16135,2026-07-24 18:33:28.933062,visit,mobile,UK,social_media,P007
U12285,2026-07-24 18:34:42.917437,visit,mobile,India,organic_search,P008
U16135,2026-07-24 18:35:56.933062,signup,mobile,UK,social_media,P007
U03484,2026-07-24 18:36:50.851509,visit,mobile,US,social_media,P001
U18769,2026-07-24 18:37:35.948687,purchase,desktop,Germany,organic_search,P001
U12043,2026-07-24 18:38:56.917437,visit,tablet,US,organic_search,P006
U00062,2026-07-24 18:39:22.835833,visit,tablet,Germany,social_media,P008
U12285,2026-07-24 18:39:22.917437,signup,mobile,India,organic_search,P008
U12285,2026-07-24 18:40:06.917437,add_to_cart,mobile,India,organic_search,P008
U10372,2026-07-24 18:40:24.901705,visit,tablet,India,organic_search,P006
U25371,2026-07-24 18:41:44.996583,visit,desktop,India,paid_ads,P003
U15033,2026-07-24 18:45:01.933062,visit,desktop,India,paid_ads,P006
U05225,2026-07-24 18:47:46.876849,visit,mobile,India,social_media,P006
U14509,2026-07-24 18:48:00.917437,visit,desktop,US,social_media,P006
U06074,2026-07-24 18:48:20.881858,visit,mobile,India,paid_ads,P004
U15033,2026-07-24 18:48:43.933062,signup,desktop,India,paid_ads,P006
U22144,2026-07-24 18:48:48.964307,visit,mobile,India,organic_search,P006
U00816,2026-07-24 18:49:56.851509,visit,mobile,US,organic_search,P005
U03630,2026-07-24 18:50:37.867126,visit,mobile,US,organic_search,P005
U09241,2026-07-24 18:50:40.886600,visit,desktop,India,social_media,P008
U20536,2026-07-24 18:52:05.964307,visit,mobile,US,paid_ads,P004
U09241,2026-07-24 18:52:12.886600,signup,desktop,India,social_media,P008
U06609,2026-07-24 18:54:32.884851,visit,desktop,India,paid_ads,P006
U16593,2026-07-24 18:54:56.933062,visit,desktop,US,organic_search,P002
U15033,2026-07-24 18:55:15.933062,add_to_cart,desktop,India,paid_ads,P006
U16593,2026-07-24 18:55:22.933062,signup,desktop,US,organic_search,P002
U04814,2026-07-24 18:56:32.874849,visit,desktop,US,social_media,P001
U13867,2026-07-24 18:57:39.917437,visit,mobile,US,organic_search,P008
U10355,2026-07-24 18:59:32.901705,visit,mobile,Germany,social_media,P002
U07255,2026-07-24 18:59:57.886600,visit,mobile,UK,paid_ads,P006
U04814,2026-07-24 19:01:09.874849,signup,desktop,US,social_media,P001
U03146,2026-07-24 19:01:10.851509,visit,mobile,India,organic_search,P007
U16200,2026-07-24 19:01:13.933062,visit,desktop,Germany,organic_search,P007
U10355,2026-07-24 19:01:22.901705,signup,mobile,Germany,social_media,P002
U16919,2026-07-24 19:02:30.933062,visit,mobile,US,paid_ads,P002
U01344,2026-07-24 19:02:34.851509,visit,mobile,US,social_media,P008
U11206,2026-07-24 19:05:19.901705,visit,tablet,Germany,social_media,P003
U01344,2026-07-24 19:05:26.851509,signup,mobile,US,social_media,P008
U16919,2026-07-24 19:06:14.933062,signup,mobile,US,paid_ads,P002
U07722,2026-07-24 19:07:16.886600,visit,desktop,Germany,paid_ads,P005
U23919,2026-07-24 19:07:19.988527,visit,mobile,India,organic_search,P004
U15365,2026-07-24 19:07:26.933062,visit,mobile,US,paid_ads,P006
U13486,2026-07-24 19:07:52.917437,visit,mobile,Germany,social_media,P008
U15365,2026-07-24 19:08:28.933062,signup,mobile,US,paid_ads,P006
U13486,2026-07-24 19:08:46.917437,signup,mobile,Germany,social_media,P008
U07722,2026-07-24 19:09:44.886600,signup,desktop,Germany,paid_ads,P005
U24866,2026-07-24 19:10:39.993589,visit,tablet,US,organic_search,P001
U23883,2026-07-24 19:11:54.988527,visit,mobile,US,paid_ads,P008
U02740,2026-07-24 19:11:56.851509,visit,desktop,India,paid_ads,P002
U23919,2026-07-24 19:11:57.988527,signup,mobile,India,organic_search,P004
U27941,2026-07-24 19:12:14.003032,visit,mobile,UK,organic_search,P002
U24866,2026-07-24 19:13:22.993589,signup,tablet,US,organic_search,P001
U26675,2026-07-24 19:13:40.003032,visit,mobile,India,organic_search,P001
U15365,2026-07-24 19:14:27.933062,add_to_cart,mobile,US,paid_ads,P006
U27941,2026-07-24 19:14:35.003032,signup,mobile,UK,organic_search,P002
U06637,2026-07-24 19:15:14.884851,visit,mobile,US,organic_search,P005
U06637,2026-07-24 19:15:50.884851,signup,mobile,US,organic_search,P005
U23919,2026-07-24 19:16:05.988527,add_to_cart,mobile,India,organic_search,P004
U07741,2026-07-24 19:16:18.886600,visit,desktop,India,paid_ads,P007
U02740,2026-07-24 19:16:40.851509,signup,desktop,India,paid_ads,P002
U09402,2026-07-24 19:17:06.901705,visit,desktop,US,paid_ads,P002
U26675,2026-07-24 19:18:36.003032,signup,mobile,India,organic_search,P001
U13491,2026-07-24 19:18:38.917437,visit,desktop,UK,social_media,P006
U02740,2026-07-24 19:18:42.851509,add_to_cart,desktop,India,paid_ads,P002
U22462,2026-07-24 19:21:11.979935,visit,mobile,UK,social_media,P004
U00796,2026-07-24 19:21:30.851509,visit,desktop,US,organic_search,P008
U09402,2026-07-24 19:21:41.901705,signup,desktop,US,paid_ads,P002
U02740,2026-07-24 19:21:43.851509,purchase,desktop,India,paid_ads,P002
U28642,2026-07-24 19:22:34.003032,visit,tablet,US,social_media,P007
U28642,2026-07-24 19:23:08.003032,signup,tablet,US,social_media,P007
U20641,2026-07-24 19:23:31.964307,visit,desktop,UK,organic_search,P003
U12263,2026-07-24 19:24:58.917437,visit,mobile,India,paid_ads,P001
U20641,2026-07-24 19:25:10.964307,signup,desktop,UK,organic_search,P003
U25482,2026-07-24 19:26:27.997595,visit,desktop,US,paid_ads,P001
U25482,2026-07-24 19:27:38.997595,signup,desktop,US,paid_ads,P001
U05887,2026-07-24 19:27:56.880871,visit,desktop,US,organic_search,P008
U12263,2026-07-24 19:28:14.917437,signup,mobile,India,paid_ads,P001
U24666,2026-07-24 19:30:54.992607,visit,mobile,India,organic_search,P001
U24666,2026-07-24 19:33:28.992607,signup,mobile,India,organic_search,P001
U12263,2026-07-24 19:33:35.917437,add_to_cart,mobile,India,paid_ads,P001
U05953,2026-07-24 19:34:05.880871,visit,mobile,US,organic_search,P005
U27836,2026-07-24 19:37:13.003032,visit,tablet,US,paid_ads,P008
U16009,2026-07-24 19:37:23.933062,visit,mobile,Germany,organic_search,P002
U14634,2026-07-24 19:38:21.933062,visit,mobile,India,organic_search,P006
U27836,2026-07-24 19:39:52.003032,signup,tablet,US,paid_ads,P008
U29175,2026-07-24 19:40:43.018763,visit,desktop,India,social_media,P004
U27338,2026-07-24 19:41:25.003032,visit,mobile,UK,social_media,P006
U14634,2026-07-24 19:41:27.933062,signup,mobile,India,organic_search,P006
U15539,2026-07-24 19:41:55.933062,visit,mobile,US,social_media,P005
U19682,2026-07-24 19:43:30.948687,visit,mobile,India,organic_search,P006
U02529,2026-07-24 19:44:16.851509,visit,desktop,Germany,social_media,P006
U00038,2026-07-24 19:47:30.835833,visit,desktop,UK,organic_search,P005
U23896,2026-07-24 19:49:04.988527,visit,mobile,US,paid_ads,P003
U14634,2026-07-24 19:50:33.933062,add_to_cart,mobile,India,organic_search,P006
U19961,2026-07-24 19:50:47.964307,visit,mobile,US,social_media,P005
U26059,2026-07-24 19:52:32.000584,visit,mobile,Germany,social_media,P008
U23010,2026-07-24 19:53:44.982946,visit,desktop,India,organic_search,P001
U14634,2026-07-24 19:54:01.933062,purchase,mobile,India,organic_search,P006
U07321,2026-07-24 19:58:14.886600,visit,mobile,India,organic_search,P004
U07321,2026-07-24 19:58:58.886600,signup,mobile,India,organic_search,P004
U19740,2026-07-24 20:00:10.948687,visit,mobile,US,social_media,P005
U25340,2026-07-24 20:01:00.996583,visit,mobile,Germany,organic_search,P001
U07321,2026-07-24 20:01:43.886600,add_to_cart,mobile,India,organic_search,P004
U19049,2026-07-24 20:01:58.948687,visit,mobile,India,organic_search,P006
U19194,2026-07-24 20:02:01.948687,visit,mobile,India,social_media,P003
U22532,2026-07-24 20:02:11.979935,visit,mobile,US,organic_search,P007
U16896,2026-07-24 20:02:46.933062,visit,mobile,UK,paid_ads,P001
U22532,2026-07-24 20:05:30.979935,signup,mobile,US,organic_search,P007
U00496,2026-07-24 20:09:49.835833,visit,desktop,US,organic_search,P006
U14502,2026-07-24 20:10:35.917437,visit,mobile,US,organic_search,P001
U00496,2026-07-24 20:11:15.835833,signup,desktop,US,organic_search,P006
U14502,2026-07-24 20:12:40.917437,signup,mobile,US,organic_search,P001
U26248,2026-07-24 20:13:04.002587,visit,mobile,US,paid_ads,P006
U14502,2026-07-24 20:14:10.917437,add_to_cart,mobile,US,organic_search,P001
U04488,2026-07-24 20:14:13.872845,visit,desktop,UK,social_media,P007
U15894,2026-07-24 20:14:56.933062,visit,mobile,UK,social_media,P005
U02639,2026-07-24 20:15:11.851509,visit,desktop,US,organic_search,P006
U23140,2026-07-24 20:16:11.983944,visit,mobile,US,organic_search,P001
U26248,2026-07-24 20:16:20.002587,signup,mobile,US,paid_ads,P006
U22474,2026-07-24 20:16:59.979935,visit,mobile,US,paid_ads,P001
U02227,2026-07-24 20:20:00.851509,visit,mobile,US,social_media,P008
U00496,2026-07-24 20:20:04.835833,add_to_cart,desktop,US,organic_search,P006
U13864,2026-07-24 20:21:13.917437,visit,tablet,India,organic_search,P004
U27273,2026-07-24 20:22:18.003032,visit,mobile,India,social_media,P007
U17212,2026-07-24 20:22:24.933062,visit,mobile,US,organic_search,P002
U17212,2026-07-24 20:23:12.933062,signup,mobile,US,organic_search,P002
U04927,2026-07-24 20:27:09.874849,visit,mobile,US,social_media,P008
U02451,2026-07-24 20:27:31.851509,visit,mobile,UK,organic_search,P002
U00496,2026-07-24 20:28:05.835833,purchase,desktop,US,organic_search,P006
U00703,2026-07-24 20:28:36.835833,visit,mobile,UK,organic_search,P005
U04927,2026-07-24 20:28:57.874849,signup,mobile,US,social_media,P008
U26972,2026-07-24 20:29:19.003032,visit,mobile,UK,organic_search,P006
U28605,2026-07-24 20:29:55.003032,visit,mobile,US,paid_ads,P003
U28605,2026-07-24 20:30:17.003032,signup,mobile,US,paid_ads,P003
U18248,2026-07-24 20:31:16.948687,visit,desktop,US,paid_ads,P003
U18248,2026-07-24 20:31:49.948687,signup,desktop,US,paid_ads,P003
U00239,2026-07-24 20:31:52.835833,visit,mobile,UK,social_media,P005
U26972,2026-07-24 20:31:56.003032,signup,mobile,UK,organic_search,P006
U28605,2026-07-24 20:32:44.003032,add_to_cart,mobile,US,paid_ads,P003
U00239,2026-07-24 20:33:01.835833,signup,mobile,UK,social_media,P005
U12884,2026-07-24 20:35:26.917437,visit,mobile,Germany,organic_search,P008
U18248,2026-07-24 20:37:48.948687,add_to_cart,desktop,US,paid_ads,P003
U00264,2026-07-24 20:38:04.835833,visit,desktop,Germany,social_media,P003
U12884,2026-07-24 20:38:05.917437,signup,mobile,Germany,organic_search,P008
U26972,2026-07-24 20:40:19.003032,add_to_cart,mobile,UK,organic_search,P006
U02962,2026-07-24 20:40:49.851509,visit,mobile,UK,paid_ads,P008
U04533,2026-07-24 20:42:45.872845,visit,mobile,US,paid_ads,P002
U06730,2026-07-24 20:43:28.885855,visit,mobile,UK,social_media,P003
U18248,2026-07-24 20:43:28.948687,purchase,desktop,US,paid_ads,P003
U12365,2026-07-24 20:44:29.917437,visit,tablet,US,social_media,P003
U02962,2026-07-24 20:44:51.851509,signup,mobile,UK,paid_ads,P008
U06911,2026-07-24 20:46:48.886600,visit,mobile,US,social_media,P007
U12978,2026-07-24 20:46:52.917437,visit,mobile,India,social_media,P006
U02962,2026-07-24 20:47:25.851509,add_to_cart,mobile,UK,paid_ads,P008
U15705,2026-07-24 20:47:35.933062,visit,desktop,US,social_media,P007
U05644,2026-07-24 20:48:27.879858,visit,desktop,US,paid_ads,P005
U12365,2026-07-24 20:48:46.917437,signup,tablet,US,social_media,P003
U18958,2026-07-24 20:49:10.948687,visit,mobile,US,social_media,P003
U05695,2026-07-24 20:50:45.879858,visit,mobile,UK,social_media,P005
U10072,2026-07-24 20:50:51.901705,visit,desktop,US,social_media,P004
U10439,2026-07-24 20:51:48.901705,visit,desktop,India,organic_search,P001
U15705,2026-07-24 20:52:19.933062,signup,desktop,US,social_media,P007
U02926,2026-07-24 20:52:38.851509,visit,tablet,UK,social_media,P005
U25019,2026-07-24 20:54:18.994586,visit,mobile,Germany,social_media,P003
U28720,2026-07-24 20:54:58.003032,visit,mobile,India,social_media,P008
U07037,2026-07-24 20:56:22.886600,visit,mobile,UK,paid_ads,P001
U12365,2026-07-24 20:56:47.917437,add_to_cart,tablet,US,social_media,P003
U07037,2026-07-24 20:57:10.886600,signup,mobile,UK,paid_ads,P001
U26976,2026-07-24 20:57:26.003032,visit,mobile,UK,social_media,P005
U27939,2026-07-24 20:58:27.003032,visit,mobile,Germany,organic_search,P002
U27311,2026-07-24 21:01:18.003032,visit,mobile,US,organic_search,P004
U26271,2026-07-24 21:02:39.002587,visit,desktop,India,paid_ads,P003
U16420,2026-07-24 21:03:11.933062,visit,mobile,UK,paid_ads,P007
U27311,2026-07-24 21:03:42.003032,signup,mobile,US,organic_search,P004
U29004,2026-07-24 21:04:55.018763,visit,desktop,Germany,social_media,P003
U07037,2026-07-24 21:05:32.886600,add_to_cart,mobile,UK,paid_ads,P001
U02274,2026-07-24 21:05:45.851509,visit,desktop,US,organic_search,P005
U16420,2026-07-24 21:06:35.933062,signup,mobile,UK,paid_ads,P007
U26271,2026-07-24 21:06:51.002587,signup,desktop,India,paid_ads,P003
U03084,2026-07-24 21:08:09.851509,visit,desktop,India,organic_search,P005
U23509,2026-07-24 21:09:07.985944,visit,mobile,UK,paid_ads,P003
U17170,2026-07-24 21:09:49.933062,visit,tablet,India,social_media,P008
U15334,2026-07-24 21:09:51.933062,visit,tablet,India,organic_search,P003
U23509,2026-07-24 21:09:56.985944,signup,mobile,UK,paid_ads,P003
U15334,2026-07-24 21:10:22.933062,signup,tablet,India,organic_search,P003
U16775,2026-07-24 21:10:58.933062,visit,desktop,India,paid_ads,P008
U04827,2026-07-24 21:13:16.874849,visit,mobile,India,organic_search,P008
U07834,2026-07-24 21:14:40.886600,visit,mobile,India,organic_search,P007
U04827,2026-07-24 21:15:44.874849,signup,mobile,India,organic_search,P008
U06709,2026-07-24 21:20:12.885855,visit,mobile,US,social_media,P002
U19462,2026-07-24 21:20:24.948687,visit,desktop,UK,social_media,P006
